Trip_ID,Driver_ID,Vehicle_ID,Trip_Date,Start_Time,End_Time,Duration_Min,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,speed_mean,speed_median,speed_std,speed_max,speed_p90,speed_p95,speed_p99,speed_range,speed_delta_std,speed_delta_max,speed_delta_min,high_accel_delta_count,high_brake_delta_count,accel_raw_mag_mean,accel_raw_mag_median,accel_raw_mag_std,accel_raw_mag_max,accel_raw_mag_p95,accel_raw_mag_p99,accel_grav_dev_mean,accel_grav_dev_median,accel_grav_dev_std,accel_grav_dev_max,accel_grav_dev_p95,accel_grav_dev_p99,accel_extreme_count,gyro_mag_mean,gyro_mag_median,gyro_mag_std,gyro_mag_max,gyro_mag_p95,gyro_mag_p99,gyro_extreme_count,accel_extremes_per_hour,gyro_extremes_per_hour,high_accel_deltas_per_hour,high_brake_deltas_per_hour,accel_extremes_per_100km,gyro_extremes_per_100km,high_accel_deltas_per_100km,high_brake_deltas_per_100km,is_high_accel_anomaly,is_high_gyro_anomaly,is_candidate_anomaly
T00245,D17,V17,2026-08-04,2026-08-04 19:28:00,2026-08-04 20:07:00,39,14.98,27.0,44.7,12.835883,77.663595,12.82949,77.590375,26.96153846153846,28.6,9.312939933363104,44.7,36.660000000000004,38.33,42.381999999999984,40.800000000000004,14.294144399108472,30.299999999999997,-40.800000000000004,2,2,1.024159219989686,1.0071017823437707,0.07959978714177338,1.270566015600921,1.2106489064641461,1.2564363734405635,0.05003451285196379,0.02784957460327775,0.06335953106181891,0.26194021779481713,0.2020231086580423,0.24781057563445946,4,7.417249536869392,3.3538932600785016,12.61321953036473,53.774415849918825,34.373897402702255,53.335508901275844,5,6.153846153846153,7.692307692307692,3.0769230769230766,3.0769230769230766,26.702269692923895,33.37783711615487,13.351134846461948,13.351134846461948,False,True,True
T00246,D17,V17,2026-08-04,2026-08-04 13:43:00,2026-08-04 14:27:00,44,28.62,28.0,45.2,12.861428,77.650189,12.995328,77.605002,27.968181818181815,30.95,11.014129883129781,45.2,37.24,40.905,44.039,43.900000000000006,14.936115367902662,30.1,-30.700000000000003,5,3,1.0136348271290474,1.0088759396604445,0.039376311544613296,1.105208125196336,1.073727736305303,1.0942400116988864,0.03221011711878816,0.026909444462727194,0.022683659872868706,0.09658232739023198,0.07021352931368481,0.0903168848144954,0,4.401082105956718,3.1721006001250522,6.191890339625252,35.37513392200799,5.232538842754695,32.28110502549801,2,0.0,2.7272727272727275,6.818181818181818,4.090909090909091,0.0,6.988120195667365,17.470300489168412,10.482180293501047,False,False,False
T00247,D17,V17,2026-08-05,2026-08-05 12:23:00,2026-08-05 12:50:00,27,9.65,31.6,49.6,12.855841,77.660626,12.875998,77.705199,31.625925925925927,34.4,13.074743491897552,49.6,45.14,47.62,49.288,47.800000000000004,18.488568886941454,27.5,-46.9,1,3,1.0173116452955588,0.9966890187014202,0.06812162238434744,1.2094250700229427,1.155005973774847,1.2030658850284135,0.050260211516973824,0.03575530282745576,0.045778323991778586,0.2007992722168388,0.14792230193801764,0.1944400872223095,2,4.71746262777945,2.935745220553037,8.35925500820823,45.763795734182715,7.007024354043436,35.732081265288684,1,4.444444444444445,2.2222222222222223,2.2222222222222223,6.666666666666666,20.72538860103627,10.362694300518134,10.362694300518134,31.088082901554404,False,False,False
T00248,D17,V17,2026-07-31,2026-07-31 12:10:00,2026-07-31 12:41:00,31,17.34,24.8,38.0,12.853526,77.664332,12.737732,77.700293,24.835483870967742,25.4,6.756308083911745,38.0,32.3,34.8,37.7,34.5,9.142784921949781,21.0,-24.6,0,0,1.020953627883716,1.0043052324866182,0.0652238149358148,1.2704857338829114,1.1287038751908505,1.2358972817128095,0.040686259752818615,0.02645931497338172,0.051967648448385924,0.26185993607680746,0.12007807738474652,0.22727148390670565,2,4.20087461236973,3.1806445887586996,4.888469860210424,29.408891512602104,6.484700269555028,22.54558466881646,1,3.8709677419354835,1.9354838709677418,0.0,0.0,11.534025374855824,5.767012687427912,0.0,0.0,False,False,False
T00249,D17,V17,2026-07-31,2026-07-31 06:34:00,2026-07-31 06:47:00,13,6.67,28.2,44.5,12.842175,77.671293,12.820284,77.696944,28.23846153846154,26.4,8.443887183592091,44.5,40.14,42.459999999999994,44.092,25.8,12.717825164825822,19.5,-21.9,0,0,1.0591885798669762,1.033873299780974,0.06714857880843755,1.2252611966433933,1.171401506391957,1.214489258593106,0.053966536520959285,0.025247501974870135,0.06421440770677914,0.21663539883728933,0.162775708585853,0.205863460787002,1,6.0546627755648625,3.844138395011293,10.710438299327667,41.405009358772034,19.643095757714114,37.052626638560426,1,4.615384615384615,4.615384615384615,0.0,0.0,14.992503748125937,14.992503748125937,0.0,0.0,False,False,False
T00250,D17,V17,2026-07-31,2026-07-31 09:04:00,2026-07-31 09:37:00,33,14.64,25.1,48.3,12.8415,77.660355,12.756924,77.675839,25.07272727272727,26.7,10.648276642468746,48.3,35.5,39.27999999999999,46.699999999999996,48.3,13.207473205910679,27.2,-30.5,2,1,1.0162488824039384,1.0051099442349576,0.06334969845543592,1.3276445307385558,1.0614081197584198,1.2440264813780872,0.03127172297834194,0.01540740478060898,0.055359109606457145,0.31901873293245187,0.07280669223948114,0.24185635659040394,1,3.229344784928771,2.9809059025739137,1.1125711294924097,6.226371334894829,5.172793834244683,5.9668263186701695,0,1.8181818181818181,0.0,3.6363636363636362,1.8181818181818181,6.830601092896175,0.0,13.66120218579235,6.830601092896175,False,False,False
T00251,D17,V17,2026-08-01,2026-08-01 21:54:00,2026-08-01 22:07:00,13,3.82,21.6,38.0,12.853266,77.664664,12.879546,77.645724,21.646153846153844,20.8,8.847185558565634,38.0,34.620000000000005,36.92,37.784,29.7,9.892298221473316,20.4,-14.400000000000002,0,0,1.0278306079881696,1.0112096716309629,0.05053887668147526,1.1370052770326091,1.1186846907923649,1.1333411597845602,0.036109244799511234,0.020672021097637883,0.03925817318141137,0.12837947922650517,0.11005889298626093,0.1247153619784563,0,7.055503067360452,3.1754527236285535,13.100716882624127,50.55272594034865,23.342411250384785,45.11066300235584,1,0.0,4.615384615384615,0.0,0.0,0.0,26.17801047120419,0.0,0.0,False,False,False
T00252,D17,V17,2026-08-02,2026-08-02 12:37:00,2026-08-02 13:21:00,44,18.93,25.3,42.7,12.839374,77.654811,12.716681,77.673108,25.306818181818183,25.85,7.9040289322295765,42.7,32.67,37.985,41.797000000000004,38.400000000000006,11.311780562431382,22.099999999999998,-28.400000000000002,0,1,1.0139189496332806,0.9987537768797657,0.05009177560493707,1.187340305051589,1.0898198770813785,1.156459140737145,0.0368187379788024,0.024934880700663964,0.03392210942465645,0.178714507245485,0.08119886126282273,0.14783334293104106,1,3.82090332803771,2.89222014579361,6.309247737089702,43.99127640794252,4.854291497153403,27.777138793760667,1,1.3636363636363638,1.3636363636363638,0.0,1.3636363636363638,5.282620179609086,5.282620179609086,0.0,5.282620179609086,False,False,False
T00253,D17,V17,2026-07-31,2026-07-31 20:24:00,2026-07-31 20:55:00,31,19.45,20.1,39.4,12.850061,77.65764,12.825535,77.548299,20.138709677419353,20.3,10.042432554560834,39.4,35.0,37.0,39.19,37.0,16.127878087736878,29.1,-28.6,1,2,1.0108148567069288,1.0050965127787481,0.043788921459307587,1.1114175632947323,1.0795818208668517,1.102300758580682,0.031939662068888555,0.02339232293834459,0.02946649974506259,0.1145967155050861,0.08759709096521129,0.11105523050014876,0,3.3777795147612513,3.691259947497602,1.4168776945504349,7.224416931490043,4.991137857520345,6.616055931167368,0,0.0,0.0,1.9354838709677418,3.8709677419354835,0.0,0.0,5.141388174807198,10.282776349614396,False,False,False
T00254,D17,V17,2026-08-02,2026-08-02 21:33:00,2026-08-02 21:45:00,12,5.77,18.1,35.2,12.855565,77.649403,12.830313,77.62361,18.075,14.25,9.26921836461463,35.2,31.700000000000003,33.44,34.848000000000006,29.000000000000004,11.134913016220104,21.200000000000003,-15.700000000000003,0,0,1.0195433293202047,1.0202247869759313,0.07361373121915823,1.185124887933757,1.1354823594270882,1.1751963822324234,0.05677096241113346,0.04910364239722381,0.0450896072679643,0.17649909012765308,0.12745667173938813,0.16669060645000014,1,3.0821050607157177,2.7329552656649114,1.5322841160866736,6.720483613550441,5.86903646918771,6.550194184677896,0,5.0,0.0,0.0,0.0,17.331022530329292,0.0,0.0,0.0,False,False,False
T00255,D17,V17,2026-08-05,2026-08-05 16:45:00,2026-08-05 17:06:00,21,9.18,29.3,42.8,12.83643,77.661855,12.886362,77.637767,29.323809523809523,30.0,10.64879827782951,42.8,41.0,42.3,42.699999999999996,40.199999999999996,14.81483972881503,37.8,-25.599999999999998,2,2,1.016908049001621,1.0127043003759784,0.029571453625119575,1.0869199602546638,1.0790060240795691,1.0853371730196448,0.02016871690319769,0.008700300581435672,0.02278991750783935,0.0782941624485598,0.07038022627346519,0.07671137521354088,0,4.064001655226174,2.8175521290652283,6.662017342639905,32.79706541750344,4.583481209735674,27.154348575949907,1,0.0,2.857142857142857,5.714285714285714,5.714285714285714,0.0,10.893246187363836,21.786492374727672,21.786492374727672,False,False,False
T00256,D18,V18,2026-07-31,2026-07-31 13:02:00,2026-07-31 13:27:00,25,17.39,21.1,27.7,13.043169,77.556968,13.132587,77.631501,21.092,23.0,6.402338114574497,27.7,26.58,26.7,27.459999999999997,26.5,9.241974897174304,19.9,-22.0,0,0,1.0136532304815675,1.0134209391955546,0.029767297742270937,1.0569910122607475,1.052752951302746,1.0560519720374972,0.024422040899468363,0.0222151210557735,0.0170626093370411,0.06875240207665778,0.04758268093526839,0.06385947704737434,0,4.887136760338907,3.252768051982803,7.925091632339873,42.32358444177431,7.1951155582000155,33.99799212208664,2,0.0,4.8,0.0,0.0,0.0,11.500862564692351,0.0,0.0,False,False,False
T00257,D18,V18,2026-08-05,2026-08-05 08:04:00,2026-08-05 08:22:00,18,10.19,21.6,30.3,13.0278,77.544559,13.094089,77.544198,21.62777777777778,21.15,4.843285899124024,30.3,28.840000000000003,30.130000000000003,30.266000000000002,15.5,6.736050703859594,10.3,-10.100000000000001,0,0,1.007390417212167,1.0005571020489954,0.02897448326060384,1.0858439114347882,1.0565035418816344,1.0799758375241575,0.021194636879036728,0.01602620829063256,0.01911804683864858,0.07721811362868425,0.05448467120996668,0.0726714251449407,0,3.507075687219487,3.445699744984781,1.5835972124927427,5.9521508717437595,5.879809646986892,5.937682626792386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
T00258,D18,V18,2026-07-31,2026-07-31 06:16:00,2026-07-31 06:35:00,19,9.49,24.4,32.6,13.035656,77.557484,13.070504,77.509364,24.442105263157895,26.7,8.430389195541572,32.6,31.58,31.97,32.474000000000004,32.6,9.479133747773956,24.6,-24.8,0,0,1.0346844959203658,0.9949140666409335,0.15444000707544545,1.6492522548112523,1.1214114198404572,1.5436840878170937,0.06256629369198763,0.02163998230519215,0.1429562214103113,0.6406264570051483,0.18504773744134762,0.5495107130923885,1,3.652954190182611,3.546293840053303,1.207694957901181,5.4857087053543045,5.417670684669456,5.472101101217334,0,3.1578947368421053,0.0,0.0,0.0,10.537407797681771,0.0,0.0,0.0,False,False,False
T00259,D18,V18,2026-08-06,2026-08-06 21:27:00,2026-08-06 22:06:00,39,24.03,20.1,32.2,13.046333,77.555884,13.188416,77.496481,20.133333333333333,22.1,8.744211117658097,32.2,28.960000000000004,31.01,31.782,32.0,14.069374095864847,28.1,-29.3,2,1,1.0095429117421508,1.006908138809097,0.034860724656545945,1.077868730412011,1.071234210870457,1.0763450059828397,0.027939138682214856,0.02312368729190184,0.020371448140563856,0.07438760548039935,0.0656341115894489,0.07243262978809223,0,3.088059940110108,3.246182373188543,1.1966130540778215,5.511025312952209,4.710740488912066,5.22059927055585,0,0.0,0.0,3.0769230769230766,1.5384615384615383,0.0,0.0,8.322929671244278,4.161464835622139,False,False,False
T00260,D18,V18,2026-08-05,2026-08-05 09:31:00,2026-08-05 10:06:00,35,18.03,27.5,35.0,13.016735,77.5613,13.063558,77.658515,27.531428571428574,28.2,5.56880869235969,35.0,33.8,34.36,34.83,30.0,8.072879173582402,28.5,-19.8,1,0,1.0316158919320193,1.0065833298838203,0.09959459041617627,1.4989959973262104,1.1669567754090684,1.431825642373986,0.04134214928142615,0.015844855200938923,0.09329377890338678,0.4903701995201064,0.15833097760296433,0.4231998445678819,2,5.228974183160649,3.4368008379887245,7.719700189839703,45.41518908911422,11.60037285917758,37.04870832813306,3,3.4285714285714284,5.142857142857142,1.7142857142857142,0.0,11.092623405435384,16.638935108153078,5.546311702717692,0.0,False,False,False
T00261,D18,V18,2026-08-01,2026-08-01 14:22:00,2026-08-01 14:50:00,28,16.32,31.1,39.1,13.032289,77.566951,13.022203,77.668599,31.053571428571427,32.25,6.879786933762429,39.1,36.4,38.32,38.965,37.0,9.681108533316959,28.299999999999997,-29.299999999999997,1,1,1.003282456805389,1.0067883096655825,0.03510762936140125,1.0899403653411501,1.0470679506755212,1.0789375536074317,0.02718861370411076,0.025469204598296602,0.02226106752985188,0.08131456753504618,0.07856936488810806,0.08071085527657901,0,5.138860963016755,3.461474940508243,9.093418507416983,51.06629612572269,5.483879614805646,38.80041325775264,1,0.0,2.142857142857143,2.142857142857143,2.142857142857143,0.0,6.127450980392156,6.127450980392156,6.127450980392156,False,False,False
T00262,D18,V18,2026-08-04,2026-08-04 17:08:00,2026-08-04 17:46:00,38,21.74,18.8,25.6,13.029757,77.560767,13.085889,77.68524,18.760526315789473,20.75,6.046778882234747,25.6,24.76,25.3,25.489,24.8,8.191847941000733,21.599999999999998,-13.499999999999998,0,0,1.0080081627390345,1.006757572754891,0.035440725678954475,1.1127717645591122,1.0621810407860564,1.0955880221309044,0.02764111991101594,0.02338093783170958,0.021719940368390454,0.10414596675300825,0.05889292747531226,0.08932699702078052,0,4.705720044182699,3.131309173103311,6.670032126223401,36.25175995727656,9.193279066230266,32.89275133523246,2,0.0,3.1578947368421053,0.0,0.0,0.0,9.199632014719413,0.0,0.0,False,False,False
T00263,D18,V18,2026-08-05,2026-08-05 18:51:00,2026-08-05 19:16:00,25,12.79,30.4,38.1,13.028384,77.540544,13.093671,77.476436,30.396,31.0,6.9152898228008715,38.1,36.2,37.559999999999995,38.028,36.300000000000004,9.78831275893178,31.400000000000002,-27.9,1,1,1.0128675903732471,1.0171863152834884,0.04761132099585805,1.172345938705807,1.0774634503170102,1.1498401312025897,0.03485108244160756,0.027990289576874106,0.031943296576426305,0.1637201408997031,0.0688376525109063,0.1412143333964857,1,3.08569197481714,2.7252339349127443,1.3693585163883528,6.814939471484688,5.3707988115546526,6.479793062644716,0,2.4,0.0,2.4,2.4,7.8186082877247856,0.0,7.8186082877247856,7.8186082877247856,False,False,False
T00264,D18,V18,2026-08-01,2026-08-01 08:43:00,2026-08-01 08:59:00,16,9.06,28.5,35.0,13.030249,77.559629,13.001815,77.510815,28.48125,28.9,3.983669790532344,35.0,32.1,33.05,34.61,15.7,5.27326195695479,12.5,-8.899999999999999,0,0,0.9807433199238819,0.9784302187599742,0.03623593685364227,1.0616694400801032,1.0529737865698952,1.0599303093780617,0.03969411286568729,0.04501938887938162,0.02148581923262598,0.07802975225250275,0.06785881425487258,0.07599556465297672,0,3.148887402845695,2.6297914618567866,1.9179629816934267,7.500653304879515,6.902944273118818,7.381111498527376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
T00265,D18,V18,2026-08-03,2026-08-03 18:37:00,2026-08-03 18:58:00,21,7.15,23.9,29.1,13.02198,77.552996,13.067869,77.543545,23.904761904761905,24.4,3.2109930224894905,29.1,27.5,28.4,28.96,12.400000000000002,4.716238412326583,10.3,-9.600000000000001,0,0,1.0117981744399032,1.0033389257872933,0.06582763029369255,1.2579813194161509,1.04910247354584,1.2162055502420888,0.03967645108033571,0.026903331932983554,0.05187400383061147,0.24935552161004693,0.07958650907822673,0.215401719103683,1,2.9686332100564408,2.869250773285598,1.5535065842658962,5.862772381732042,5.446154606692689,5.779448826724172,0,2.857142857142857,0.0,0.0,0.0,13.986013986013985,0.0,0.0,0.0,False,False,False
T00266,D18,V18,2026-07-31,2026-07-31 17:07:00,2026-07-31 17:18:00,11,8.56,32.0,39.3,13.014414,77.568815,13.047872,77.596873,31.963636363636365,30.7,3.7987557771651295,39.3,38.9,39.099999999999994,39.26,11.499999999999996,5.817465865040299,9.099999999999998,-11.099999999999998,0,0,1.0137315393724566,1.0189435705670848,0.036373103932777026,1.0576544804424555,1.0491648709957087,1.055956558553106,0.025899364868199035,0.02904884830188048,0.024775458334963467,0.08403183286798044,0.06653025775216598,0.08053151784481756,0,3.649865272887128,3.0564521916758323,1.7028305372965984,7.8909821948855,6.4547688819855455,7.60373953230551,1,0.0,5.454545454545455,0.0,0.0,0.0,11.682242990654204,0.0,0.0,False,False,False
T00267,D18,V18,2026-08-05,2026-08-05 06:10:00,2026-08-05 06:35:00,25,10.82,24.4,35.0,13.04022,77.56345,13.059497,77.630622,24.424,25.4,6.531224999952153,35.0,31.68,32.239999999999995,34.352,32.6,10.08451783676344,28.8,-25.8,1,1,1.0145324918914307,1.0105305537191838,0.03984165137040167,1.1151434885251312,1.0832278677961065,1.1085623148097439,0.030616605830906165,0.024659843110515944,0.025441423304662918,0.10651769071902728,0.07484886502550309,0.09993651700364001,0,6.65301302040756,3.0245330218068376,13.32756564380318,54.995481632585054,37.8878728402464,52.8665558293778,2,0.0,4.8,2.4,2.4,0.0,18.484288354898336,9.242144177449168,9.242144177449168,False,False,False
T00268,D18,V18,2026-08-06,2026-08-06 14:42:00,2026-08-06 14:58:00,16,4.81,22.2,27.0,13.033056,77.559843,13.062763,77.546664,22.18125,22.6,3.7658498376860425,27.0,26.549999999999997,26.775,26.955,11.2,5.21470676708352,8.099999999999998,-8.2,0,0,1.0104513033481768,0.9945337391929183,0.042380512024226415,1.134536469224326,1.0711130455955946,1.1218517844985798,0.030800971532710143,0.02214560137021576,0.028066277465479284,0.1259106714182221,0.06522598600453239,0.11377373433548413,0,3.137998025401977,3.0501607705919556,1.4236173240767733,6.1773780845922,5.593129060982196,6.060528279870199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
T00269,D18,V18,2026-08-01,2026-08-01 16:38:00,2026-08-01 17:18:00,40,10.24,31.9,40.1,13.032653,77.558701,13.107163,77.537091,31.877500000000005,32.3,3.879233832627925,40.1,36.660000000000004,38.7,39.554,19.1,5.8934796651980195,10.900000000000002,-17.700000000000003,0,0,1.0175589907648395,1.0143410560769928,0.046428884838261034,1.1749953191396125,1.0725180251788098,1.1503747089512368,0.03590243034575822,0.03145976035676845,0.030256471998436542,0.16636952133350857,0.07188184078135228,0.14174891114513286,1,4.170205563981527,3.6795440895886498,4.417182424164319,29.762864445479707,6.06673630554342,21.060805432246156,1,1.5,1.5,0.0,0.0,9.765625,9.765625,0.0,0.0,False,False,False
T00270,D18,V18,2026-08-05,2026-08-05 08:51:00,2026-08-05 09:35:00,44,13.13,21.0,31.8,13.025178,77.548448,12.973647,77.629697,20.990909090909092,20.75,3.6578566720695616,31.8,24.67,25.21,30.209000000000003,19.200000000000003,5.079209269917021,10.900000000000002,-12.000000000000002,0,0,1.004277628526326,1.0027665910232035,0.04780059672384527,1.2168894773150107,1.0656799389387894,1.1585717473888253,0.03205089850260634,0.022734576405602724,0.035399059967544146,0.20826367950890678,0.0786000453023638,0.1582519679531837,1,2.98156641889141,2.707928370205937,1.2022606066259565,6.256085037785212,5.264622222748527,5.908825355771006,0,1.3636363636363638,0.0,0.0,0.0,7.616146230007616,0.0,0.0,0.0,False,False,False
T00271,D19,V19,2026-08-06,2026-08-06 16:37:00,2026-08-06 17:10:00,33,15.68,22.9,54.4,12.762717,77.790197,12.789512,77.688684,22.90909090909091,24.7,15.527201205392014,54.4,44.120000000000005,47.919999999999995,53.344,54.4,20.98596166777239,51.1,-36.8,4,4,1.0038350169523838,1.0048168987432486,0.05003359447250082,1.1244598703377546,1.1034855461009907,1.1233134590130145,0.03594685037974458,0.022740286569371326,0.03456114639423057,0.11583407253165068,0.11214204553822829,0.11468766120691047,0,4.357158712228044,2.703368269400231,7.874373075368889,47.76106154599163,4.927149603725607,34.07745144972543,1,0.0,1.8181818181818181,7.2727272727272725,7.2727272727272725,0.0,6.377551020408164,25.510204081632654,25.510204081632654,False,False,False
T00272,D19,V19,2026-08-02,2026-08-02 08:05:00,2026-08-02 08:20:00,15,8.79,19.9,33.4,12.774749,77.789457,12.72569,77.776695,19.873333333333335,23.6,10.425618629583752,33.4,30.84,32.28,33.175999999999995,33.4,11.00261007995051,18.4,-23.6,0,0,1.0435214987388692,1.023974120766731,0.06923728611849413,1.2262218396358793,1.1669820879679944,1.2143738893023024,0.04811277102704058,0.025063395108644193,0.06015236200212608,0.21759604182977532,0.15835629016189054,0.20574809149619833,1,3.080238617068326,2.8998275810813308,1.325097056521174,5.574486523438728,5.488797057203086,5.5573486301915995,0,4.0,0.0,0.0,0.0,11.37656427758817,0.0,0.0,0.0,False,False,False
T00273,D19,V19,2026-07-31,2026-07-31 20:56:00,2026-07-31 21:41:00,45,2.29,28.1,53.2,12.775285,77.778896,12.769126,77.774474,28.05111111111111,28.0,15.424443738639807,53.2,46.080000000000005,51.36,53.156000000000006,53.2,21.00673364866272,47.1,-41.3,6,7,1.052265277436053,1.034676277876322,0.09952858949809987,1.482372760138286,1.2207756272746024,1.4217571371530355,0.06509828173970852,0.03632156928948338,0.0867152040472587,0.47374696233218194,0.21214982946849845,0.4131313393469316,5,6.135203033781199,3.091116303214746,10.346959882939146,52.62675080222985,32.24085788688131,46.5922200585761,5,6.666666666666667,6.666666666666667,8.0,9.333333333333334,218.34061135371178,218.34061135371178,262.0087336244541,305.6768558951965,False,True,True
T00274,D19,V19,2026-08-02,2026-08-02 21:08:00,2026-08-02 21:46:00,38,13.42,17.0,46.6,12.780883,77.771407,12.837347,77.713836,17.010526315789473,11.85,14.976085251000498,46.6,38.230000000000025,43.44,45.934000000000005,46.6,20.25703625363145,41.8,-39.5,7,4,1.015881337985221,1.0045161686023438,0.05510385062024146,1.120477130511819,1.108522368889186,1.118014990053922,0.0441438188447065,0.03832404257320038,0.03300236832994134,0.11185133270571512,0.09989657108308218,0.10938919224781798,0,3.2578084641207488,3.0509934337996203,1.3663998111225444,6.083272145811003,5.618305079393552,5.9263116876705535,0,0.0,0.0,11.052631578947368,6.315789473684211,0.0,0.0,52.16095380029807,29.80625931445604,False,False,False
T00275,D19,V19,2026-07-31,2026-07-31 13:51:00,2026-07-31 14:06:00,15,7.19,18.5,44.3,12.785886,77.77322,12.800776,77.815006,18.52,20.1,13.675588261048016,44.3,34.32,38.069999999999986,43.053999999999995,44.3,18.181316941142786,25.0,-35.4,1,2,1.112755208495051,1.0445022738127476,0.22828454823922836,1.8790348586441923,1.417978366390023,1.7868235601933582,0.12627842762106958,0.06182364051408129,0.21597686430771523,0.8704090608380883,0.4093525685839191,0.7781977623872542,4,6.382860686105132,2.7060118255469616,12.055815259292336,49.06998675361549,22.097352104799896,43.67545982385236,2,16.0,8.0,4.0,8.0,55.63282336578581,27.816411682892905,13.908205841446453,27.816411682892905,True,True,True
T00276,D19,V19,2026-08-01,2026-08-01 18:52:00,2026-08-01 19:33:00,41,18.11,32.4,59.1,12.76287,77.772043,12.64238,77.797309,32.360975609756096,33.0,14.49818743927634,59.1,48.4,50.4,55.90000000000001,58.7,19.149840794090807,45.400000000000006,-46.6,2,4,1.0604209031597422,1.0240297847230813,0.13267364412506244,1.6710748038313545,1.2879631205900268,1.5415945274420306,0.07831140307791702,0.036939634479693284,0.11860060859519346,0.6624490060252506,0.27933732278392287,0.5329687296359266,5,5.787090420477927,3.012341282125915,9.418954643528279,50.64836522534562,23.543045682324113,44.484445343733334,4,7.317073170731708,5.853658536585366,2.926829268292683,5.853658536585366,27.60905577029266,22.087244616234127,11.043622308117063,22.087244616234127,True,False,True
T00277,D19,V19,2026-07-31,2026-07-31 06:39:00,2026-07-31 06:52:00,13,7.32,26.5,54.9,12.778247,77.776324,12.73666,77.794089,26.50769230769231,26.5,15.402297530913016,54.9,43.28,48.899999999999984,53.69999999999999,54.9,23.21112686313205,38.7,-33.7,2,2,1.0959519692169588,1.0279863812327477,0.19236979475373014,1.6885558918792116,1.3900684509829473,1.6288584036999585,0.10765854849514692,0.04510566703681329,0.18086254406377628,0.6799300940731077,0.3814426531768434,0.6202326058938544,3,7.7434270150529,4.022113872082689,12.62841470260993,49.53219155256509,23.909299450764134,44.407613132204865,1,13.846153846153845,4.615384615384615,9.23076923076923,9.23076923076923,40.98360655737705,13.66120218579235,27.3224043715847,27.3224043715847,True,False,True
T00278,D19,V19,2026-08-06,2026-08-06 08:36:00,2026-08-06 08:47:00,11,5.63,29.8,57.8,12.761512,77.787997,12.730154,77.792475,29.80909090909091,25.8,16.863656456738827,57.8,48.9,53.349999999999994,56.910000000000004,57.5,23.54082720412657,33.7,-48.6,1,2,1.1723251249674378,1.0473786325870889,0.2524749126291358,1.690517376426519,1.655513123560577,1.6835165258533304,0.17960180102453943,0.05743864482305405,0.24028797424566717,0.6818915786204149,0.6468873257544728,0.6748907280472265,5,9.909772824105081,3.59574748835343,13.036859776498758,41.077936900482236,34.00210794294489,39.66277110897477,3,27.272727272727273,16.363636363636363,5.454545454545455,10.90909090909091,88.80994671403198,53.285968028419184,17.761989342806395,35.52397868561279,True,True,True
T00279,D19,V19,2026-08-01,2026-08-01 09:26:00,2026-08-01 09:43:00,17,10.28,18.9,46.8,12.777999,77.769787,12.833207,77.735378,18.894117647058824,17.4,14.059803989931513,46.8,37.08,40.559999999999995,45.552,46.8,19.226429419819326,22.9,-39.0,0,4,1.012305263121885,1.0189057856347663,0.06194297899451035,1.1778527072601226,1.0877601917060038,1.1598342041492988,0.04451821102628333,0.03122178717931101,0.04178012934692179,0.16922690945401864,0.10724766294597908,0.15683106015241072,1,4.819550332896587,2.3380761322078456,8.164708690484227,36.14895987438643,11.471436938803404,31.213455287269824,1,3.5294117647058822,3.5294117647058822,0.0,14.117647058823529,9.72762645914397,9.72762645914397,0.0,38.91050583657588,False,False,False
T00280,D19,V19,2026-08-02,2026-08-02 10:49:00,2026-08-02 10:59:00,10,4.99,25.9,50.5,12.784956,77.773644,12.803615,77.79646,25.860000000000003,29.0,15.841731106304149,50.5,41.05,45.77499999999999,49.555,50.5,23.3019884702286,36.1,-39.0,1,2,1.0178359636867875,1.0111409620823655,0.06201479237325868,1.1412361718767943,1.123544366943802,1.1376978108901958,0.04462605696391688,0.030790432776366727,0.04156110924077805,0.13261037407069032,0.11491856913769813,0.12907201308409189,0,5.9073428704872954,3.002426001245628,9.543106890461878,32.99144434546629,19.907899067749003,30.374735289922846,1,0.0,6.0,6.0,12.0,0.0,20.04008016032064,20.04008016032064,40.08016032064128,False,False,False
T00281,D19,V19,2026-08-06,2026-08-06 08:30:00,2026-08-06 08:43:00,13,4.37,16.0,36.6,12.778744,77.78994,12.799399,77.811447,15.992307692307692,17.0,12.495296551000136,36.6,33.080000000000005,35.64,36.408,36.6,13.73550984744399,22.200000000000003,-22.5,0,0,1.0054130956709026,1.004664122978421,0.05035754800662924,1.1027093905467569,1.0842971889142583,1.0990269502202572,0.03993603113006656,0.04344135947320171,0.028622900270182976,0.09408359274065292,0.08416863796243561,0.09210060178500945,0,7.8657488492935475,3.5907102361510597,12.336697071197394,39.65141359396913,34.368270319609074,38.59478493909711,2,0.0,9.23076923076923,0.0,0.0,0.0,45.76659038901602,0.0,0.0,False,True,True
